tweet_id,favorites,retweets,date_time
808344865868283904,42061,20575,2016-12-12 16:16:49+00:00
808134635716833280,0,5840,2016-12-12 02:21:26+00:00
808106460588765185,8731,2182,2016-12-12 00:29:28+00:00
808001312164028416,12392,3496,2016-12-11 17:31:39+00:00
807621403335917568,14435,3568,2016-12-10 16:22:02+00:00
807106840509214720,116905,54641,2016-12-09 06:17:20+00:00
807059379405148160,0,7244,2016-12-09 03:08:45+00:00
807010152071229440,12975,3821,2016-12-08 23:53:08+00:00
806629075125202948,73786,34153,2016-12-07 22:38:52+00:00
806620845233815552,0,5465,2016-12-07 22:06:10+00:00
806576416489959424,4852,1939,2016-12-07 19:09:37+00:00
806542213899489280,10116,2332,2016-12-07 16:53:43+00:00
806242860592926720,0,11488,2016-12-06 21:04:11+00:00
806219024703037440,6393,1183,2016-12-06 19:29:28+00:00
805958939288408065,0,5300,2016-12-06 02:15:59+00:00
805932879469572096,8224,1902,2016-12-06 00:32:26+00:00
805826884734976000,6492,1794,2016-12-05 17:31:15+00:00
805823200554876929,0,7915,2016-12-05 17:16:37+00:00
805520635690676224,5697,1641,2016-12-04 21:14:20+00:00
805487436403003392,8719,2490,2016-12-04 19:02:24+00:00
805207613751304193,7776,1697,2016-12-04 00:30:29+00:00
804738756058218496,13560,3780,2016-12-02 17:27:25+00:00
804475857670639616,6078,1988,2016-12-02 00:02:45+00:00
804413760345620481,0,3195,2016-12-01 19:56:00+00:00
804026241225523202,43952,15908,2016-11-30 18:16:08+00:00
803773340896923648,9957,2705,2016-11-30 01:31:12+00:00
803692223237865472,0,7346,2016-11-29 20:08:52+00:00
803638050916102144,10842,4104,2016-11-29 16:33:36+00:00
803380650405482500,7699,1857,2016-11-28 23:30:47+00:00
803321560782307329,0,5256,2016-11-28 19:35:59+00:00
803276597545603072,9939,2427,2016-11-28 16:37:19+00:00
802952499103731712,8942,1974,2016-11-27 19:09:28+00:00
802624713319034886,0,2871,2016-11-26 21:26:58+00:00
802600418706604034,7029,1446,2016-11-26 19:50:26+00:00
802572683846291456,8870,2480,2016-11-26 18:00:13+00:00
802323869084381190,16020,5764,2016-11-26 01:31:31+00:00
802265048156610565,6868,1361,2016-11-25 21:37:47+00:00
802239329049477120,9001,2593,2016-11-25 19:55:35+00:00
802185808107208704,0,270,2016-11-25 16:22:55+00:00
801958328846974976,7676,1707,2016-11-25 01:18:59+00:00
801854953262350336,1778,235,2016-11-24 18:28:13+00:00
801538201127157760,8155,2044,2016-11-23 21:29:33+00:00
801285448605831168,5993,808,2016-11-23 04:45:12+00:00
801167903437357056,24222,5840,2016-11-22 20:58:07+00:00
801127390143516673,0,3910,2016-11-22 18:17:08+00:00
801115127852503040,7995,2079,2016-11-22 17:28:25+00:00
800859414831898624,681,97,2016-11-22 00:32:18+00:00
800855607700029440,0,1592,2016-11-22 00:17:10+00:00
800751577355128832,10489,2764,2016-11-21 17:23:47+00:00
800513324630806528,13026,2960,2016-11-21 01:37:04+00:00
800459316964663297,9427,2153,2016-11-20 22:02:27+00:00
800443802682937345,0,4276,2016-11-20 21:00:48+00:00
800388270626521089,11065,2778,2016-11-20 17:20:08+00:00
800188575492947969,0,3894,2016-11-20 04:06:37+00:00
800141422401830912,15140,2517,2016-11-20 00:59:15+00:00
800018252395122689,28048,12997,2016-11-19 16:49:49+00:00
799774291445383169,0,4622,2016-11-19 00:40:24+00:00
799757965289017345,8304,2140,2016-11-18 23:35:32+00:00
799422933579902976,7984,1906,2016-11-18 01:24:14+00:00
799308762079035393,0,5401,2016-11-17 17:50:33+00:00
799297110730567681,9778,2721,2016-11-17 17:04:16+00:00
799063482566066176,8006,2455,2016-11-17 01:35:54+00:00
798933969379225600,12956,4402,2016-11-16 17:01:16+00:00
798925684722855936,7452,1430,2016-11-16 16:28:21+00:00
798705661114773508,0,6578,2016-11-16 01:54:03+00:00
798701998996647937,0,7679,2016-11-16 01:39:30+00:00
798697898615730177,0,6460,2016-11-16 01:23:12+00:00
798694562394996736,0,4895,2016-11-16 01:09:57+00:00
798686750113755136,0,2308,2016-11-16 00:38:54+00:00
798682547630837760,0,4693,2016-11-16 00:22:12+00:00
798673117451325440,0,5504,2016-11-15 23:44:44+00:00
798665375516884993,0,3871,2016-11-15 23:13:58+00:00
798644042770751489,0,1832,2016-11-15 21:49:12+00:00
798628517273620480,0,1960,2016-11-15 20:47:30+00:00
798585098161549313,0,5615,2016-11-15 17:54:59+00:00
798576900688019456,0,5772,2016-11-15 17:22:24+00:00
798340744599797760,0,3289,2016-11-15 01:44:00+00:00
798209839306514432,10329,2528,2016-11-14 17:03:50+00:00
797971864723324932,11471,3072,2016-11-14 01:18:12+00:00
797545162159308800,14414,4820,2016-11-12 21:02:38+00:00
797236660651966464,19735,6488,2016-11-12 00:36:46+00:00
797165961484890113,222,26,2016-11-11 19:55:50+00:00
796904159865868288,0,8827,2016-11-11 02:35:32+00:00
796865951799083009,7614,1895,2016-11-11 00:03:42+00:00
796759840936919040,11706,3000,2016-11-10 17:02:03+00:00
796563435802726400,0,7161,2016-11-10 04:01:37+00:00
796484825502875648,7492,1733,2016-11-09 22:49:15+00:00
796387464403357696,10895,4090,2016-11-09 16:22:22+00:00
796177847564038144,0,14113,2016-11-09 02:29:25+00:00
796149749086875649,31940,14113,2016-11-09 00:37:46+00:00
796125600683540480,4930,1784,2016-11-08 23:01:49+00:00
796116448414461957,9006,2385,2016-11-08 22:25:27+00:00
796080075804475393,8379,2282,2016-11-08 20:00:55+00:00
796031486298386433,10706,3675,2016-11-08 16:47:50+00:00
795464331001561088,49024,23298,2016-11-07 03:14:10+00:00
795400264262053889,9931,2829,2016-11-06 22:59:35+00:00
795076730285391872,16033,5381,2016-11-06 01:33:58+00:00
794983741416415232,0,3338,2016-11-05 19:24:28+00:00
794926597468000259,10132,2291,2016-11-05 15:37:24+00:00
794355576146903043,0,10160,2016-11-04 01:48:22+00:00
794332329137291264,9508,2648,2016-11-04 00:15:59+00:00
794205286408003585,9147,3287,2016-11-03 15:51:10+00:00
793962221541933056,16669,4833,2016-11-02 23:45:19+00:00
793845145112371200,9151,1834,2016-11-02 16:00:06+00:00
793614319594401792,0,3097,2016-11-02 00:42:53+00:00
793601777308463104,7893,1596,2016-11-01 23:53:02+00:00
793500921481273345,10570,2349,2016-11-01 17:12:16+00:00
793286476301799424,24350,9054,2016-11-01 03:00:09+00:00
793271401113350145,8617,2366,2016-11-01 02:00:14+00:00
793256262322548741,19804,8252,2016-11-01 01:00:05+00:00
793241302385262592,10404,3255,2016-11-01 00:00:38+00:00
793226087023144960,9704,2849,2016-10-31 23:00:11+00:00
793210959003287553,8838,2763,2016-10-31 22:00:04+00:00
793195938047070209,15104,5557,2016-10-31 21:00:23+00:00
793180763617361921,6865,1980,2016-10-31 20:00:05+00:00
793165685325201412,9288,2754,2016-10-31 19:00:10+00:00
793150605191548928,6128,1681,2016-10-31 18:00:14+00:00
793135492858580992,6340,2472,2016-10-31 17:00:11+00:00
793120401413079041,12534,3878,2016-10-31 16:00:13+00:00
792913359805018113,14170,3932,2016-10-31 02:17:31+00:00
792883833364439040,11179,4221,2016-10-31 00:20:11+00:00
792773781206999040,7288,1655,2016-10-30 17:02:53+00:00
792394556390137856,13271,4257,2016-10-29 15:55:58+00:00
792050063153438720,7080,1767,2016-10-28 17:07:05+00:00
791821351946420224,0,20848,2016-10-28 01:58:16+00:00
791784077045166082,0,9448,2016-10-27 23:30:09+00:00
791780927877898241,0,3771,2016-10-27 23:17:38+00:00
791774931465953280,44636,21912,2016-10-27 22:53:48+00:00
791672322847637504,11627,3097,2016-10-27 16:06:04+00:00
791406955684368384,13021,4060,2016-10-26 22:31:36+00:00
791312159183634433,8672,2504,2016-10-26 16:14:55+00:00
791026214425268224,0,4039,2016-10-25 21:18:40+00:00
790987426131050500,9728,2105,2016-10-25 18:44:32+00:00
790946055508652032,16507,4629,2016-10-25 16:00:09+00:00
790723298204217344,0,2280,2016-10-25 01:14:59+00:00
790698755171364864,8128,1899,2016-10-24 23:37:28+00:00
790581949425475584,20447,7037,2016-10-24 15:53:19+00:00
790337589677002753,7751,1861,2016-10-23 23:42:19+00:00
790277117346975746,12432,3139,2016-10-23 19:42:02+00:00
790227638568808452,0,3513,2016-10-23 16:25:25+00:00
789986466051088384,9163,2280,2016-10-23 00:27:05+00:00
789960241177853952,0,4058,2016-10-22 22:42:52+00:00
789903600034189313,10231,4088,2016-10-22 18:57:48+00:00
789628658055020548,7415,1740,2016-10-22 00:45:17+00:00
789599242079838210,6664,1898,2016-10-21 22:48:24+00:00
789530877013393408,11613,3338,2016-10-21 18:16:44+00:00
789314372632018944,8557,2263,2016-10-21 03:56:25+00:00
789280767834746880,0,4857,2016-10-21 01:42:53+00:00
789268448748703744,9018,2573,2016-10-21 00:53:56+00:00
789137962068021249,9608,2756,2016-10-20 16:15:26+00:00
788908386943430656,27139,12335,2016-10-20 01:03:11+00:00
788765914992902144,27018,10160,2016-10-19 15:37:03+00:00
788552643979468800,0,7067,2016-10-19 01:29:35+00:00
788412144018661376,15380,5195,2016-10-18 16:11:17+00:00
788178268662984705,7145,2069,2016-10-18 00:41:57+00:00
788150585577050112,6050,1257,2016-10-17 22:51:57+00:00
788070120937619456,0,3384,2016-10-17 17:32:13+00:00
